"id","lat","lon","name","name:en","name:gv","ref","highway"
"172088838","","","Campion Close","Campion Close","Close Blaany Ferrishyn","","residential"
"172088839","","","Fuchsia Lane","Fuchsia Lane","Lhoan Jeirnyn Yee","","residential"
"172088840","","","Fuchsia Lane","Fuchsia Lane","Lhoan Jeirnyn Yee","","residential"
"172088841","","","Fuchsia Road","Fuchsia Road","Raad Jeirnyn Yee","","residential"
"172088842","","","Fuchsia Road","Fuchsia Road","Raad Jeirnyn Yee","","residential"
"172088843","","","Raad Bridjeen","Oystercatcher Road","Raad Bridjeen","","residential"
"172088844","","","Peel Road","","","A1","trunk"
"172088845","","","St Johns Main Road","St Johns Main Road","","A1","trunk"
"172088846","","","Peel Road","","","A1","trunk"
"172088848","","","Glen Mooar Road","","","","unclassified"
"172088850","","","Glen Mooar Road","","","","unclassified"
"172088852","","","Campion Court","","","","service"
"172089715","","","Eyreton Road","","","A23","primary"
"172089716","","","Mill Road","","","","unclassified"
"172089717","","","Glen Mooar Loop Road","","","","unclassified"
"172089720","","","Trollaby Lane","Trollaby Lane","Lhoan Trollaby","","unclassified"
"172596559","","","The Promenade","The Promenade","Yn Shoolaghan","A32","primary"
"177510203","","","Springfield Rise","","","","residential"
"183100044","","","Hillberry Road","","","A39","trunk"
"183100045","","","Hillberry Road","","","A39","trunk"
"183100046","","","Bemahague Road","","","A18","trunk"
"183100047","","","Johnny Watterson's Lane","","","A21","trunk"
"183100049","","","Onchan Main Road","","","A2","trunk"
"185226156","","","Thorny Road","Thorny Road","Raad Drineagh","","residential"
"186060138","","","Peel Road","","","A1","trunk"
"186060139","","","Quarterbridge","","","A1","trunk"
"186071542","","","Marine Drive","","","B80","secondary"
"186071545","","","Marine Drive","","","B80","secondary"
"186073119","","","Marine Drive","","","","unclassified"
"186073120","","","Marine Drive","","","","service"
"186073444","","","Governor's Bridge","","","","service"
"186152365","","","Douglas Bridge","","","A33","primary"
"186152366","","","Bridge Road","","","A33","primary"
"186157055","","","Battery Pier","","","","service"
"186236838","","","Mount Murray Drive","","","","service"
"186412567","","","The Arch","","","","service"
"186412940","","","Ravens Wharf","","","","service"
"186421886","","","Parade Street","Parade Street","Straid Pharaid","A8","primary"
"186421938","","","Bath Place","Bath Place","Kerrin Oonlee","A8","primary"
"186421939","","","Bath Place","Bath Place","Kerrin Oonlee","A8","primary"
"186704442","","","Douglas Head Road","","","B80","secondary"
"186705228","","","Fort William","","","","footway"
"186706159","","","Queen Street","","","","service"
"186708041","","","Mountain Road","Mountain Road","","A18","trunk"
"186708042","","","Sea Cliff Road","","","","unclassified"
"203412607","","","Road of the Shallow Ford","Road of the Shallow Ford","Bayr ny Staarvey","C25","track"
"204910616","","","Tynwald Street","","","","residential"
"204910617","","","Tynwald Street","","","","residential"
"209566604","","","Bollyn Road","","","","unclassified"
"211829988","","","Middle River Industrial Estate","","","","unclassified"
"211829989","","","Middle River Industrial Estate","","","","unclassified"
"214506928","","","Ballamaddrell Road","","","B42","secondary"
"217428489","","","Kionslieu Terrace","","","","unclassified"
"217428520","","","Springfield Rise","","","","residential"
"218283951","","","Close Caaig","Chough Close","Close Caaig","","residential"
"218283952","","","Imman Stronnag","Guillemot Drive","Imman Stronnag","","residential"
"218543448","","","Close Rushen","","","","residential"
"220149945","","","Ballaughton Meadow","Ballaughton Meadow","Lheeannee Ballaughton","","residential"
"220274084","","","Silverburn Drive","Silverburn Drive","","","residential"
"220274110","","","Poacher's Pocket","","","","living_street"
"220277526","","","Fuchsia Grove","Fuchsia Grove","","","residential"
"220277617","","","Lilac Grove","Lilac Grove","","","residential"
"220371615","","","Rheast Barrule","","","","residential"
"220371619","","","Stowell Place","","","","residential"
"220371629","","","Rheast Barrule","","","","residential"
"220392634","","","Appledene Court","","","","residential"
"221234733","","","Cooyrt Drine","","","","residential"
"229979027","","","Port Soderick Glen Road","Port Soderick Glen Road","Bayr Glion Purt Soderick","B23","secondary"
"230487051","","","Orrisdale","","","","unclassified"
"230487052","","","Orrisdale","","","","unclassified"
"230495482","","","The Parade","","","","tertiary"
"230512670","","","Fistard Road","Fistard Road","Raad Fistard","","unclassified"
"230512671","","","Perwick Bay","Perwick Bay","Baie Pherwick","","residential"
"230776480","","","Baldrine Road","","","","unclassified"
"230777713","","","Ballagorry Drive","","","","unclassified"
"230777714","","","Ballagorry Drive","","","","unclassified"
"230777715","","","Ballagorry Drive","","","","unclassified"
"232185128","","","Marine Drive to Oakhill","","","","path"
"232888331","","","Coronation Terrace","","","","service"
"232888565","","","Jubilee Terrace","Jubilee Terrace","","","service"
"232888566","","","Jubilee Terrace","Jubilee Terrace","","","service"
"233451499","","","Windsor Mount","","","","residential"
"233810899","","","King Edward Road","","","A11","primary"
"233810900","","","King Edward Road","","","A11","primary"
"233810901","","","King Edward Road","","","A11","primary"
"233925086","","","New Road","New Road","","A2","trunk"
"233925087","","","New Road","New Road","","A2","trunk"
"233925102","","","Abbey Lane","","","","track"
"233925321","","","Ramsey Road","Ramsey Road","","A2","trunk"
"233925322","","","Ramsey Road","Ramsey Road","","A2","trunk"
"233925323","","","Ballaragh Road","","","B11","secondary"
"233925324","","","Glen Road","","","B1","secondary"
"234951300","","","Baldrine Main Road","Baldrine Main Road","","A2","trunk"
"234951301","","","Ramsey Road","Ramsey Road","","A2","trunk"
"234951302","","","Baldrine Main Road","Baldrine Main Road","","A2","trunk"
"234951304","","","Baldrine Park","","","","unclassified"
"234951305","","","Clay Head Road","","","","unclassified"
"234951306","","","Maughold Lighthouse Road","Maughold Lighthouse Road","","D72","unclassified"
"234951307","","","Maughold Lighthouse Road","Maughold Lighthouse Road","","D72","unclassified"
"234951309","","","Road of the Middle Farm","Road of the Middle Farm","Bayr Balley Meanagh","","unclassified"
"234951310","","","Road of the Middle Farm","Road of the Middle Farm","Bayr Balley Meanagh","D33","unclassified"
"234951311","","","Maughold Church Road","Maughold Church Road","","A15","primary"
"234951312","","","Ballajora Hill","Ballajora Hill","","A15","primary"
"234951313","","","West Quay","","","","primary"
"234951317","","","Rhenab Road","","","","unclassified"
"235063243","","","Ballafayle Road","","","A15","primary"
"235063244","","","Ramsey Road","Ramsey Road","","A2","trunk"
"235063245","","","Ramsey Road","Ramsey Road","","A2","trunk"
"235063246","","","Ramsey Road","Ramsey Road","","A2","trunk"
"235063247","","","Ballaragh Road","","","B11","secondary"
"235063249","","","Dhoon Loop Road","","","","tertiary"
"235063250","","","Old Laxey Hill","","","B1","secondary"
"235063251","","","Old Laxey Hill","","","B1","secondary"
"238798903","","","Cronk y Berry","","Cronk y Berry","","residential"
"239778087","","","Cooyrt Balley Cubbon","","Cooyrt Balley Cubbon","","residential"
"239778089","","","Dreeym Balley Cubbon","","Dreeym Balley Cubbon","","residential"
"241860840","","","Gardener's Lane","Gardener's Lane","Bayr yn Ghareyder","","unclassified"
"241860842","","","Gardener's Lane","Gardener's Lane","Bayr yn Ghareyder","","unclassified"
"241860860","","","Auldyn Way","Auldyn Way","Bayr Auldyn","","residential"
"241860863","","","Auldyn Walk","Auldyn Walk","Cassan Auldyn","","residential"
"241860875","","","Auldyn Court","Auldyn Court","Close Auldyn","","residential"
"241860898","","","Auldyn Court","Auldyn Court","Close Auldyn","","residential"
"244714300","","","Westhill Village","","","","residential"
"246336687","","","Harris Lane","Harris Lane","Lhoan Harris","","service"
"246336688","","","Harris Lane","Harris Lane","Lhoan Harris","","service"
"246384276","","","Poortown Road","","","A20","primary"
"246384277","","","Poortown Road","Poortown Road","Raad Balley Poer","A20","primary"
"246384278","","","Storm Petrel Road","","","","residential"
"248241835","","","Albion Terrace","","","","unclassified"
"253841992","","","Ballacottier Meadows","Ballacottier Meadows","","","residential"
"253841994","","","Ballacottier Meadows","Ballacottier Meadows","","","residential"
"255561234","","","Rheast Mooar Close","","","","residential"
"255561238","","","Royal Park","","","","residential"
"257511733","","","To summit of Slieau Freoaghane","","","","path"
"259681105","","","New Castletown Road","","","A5","trunk"
"261632551","","","Derby Road","","","A20","primary"
"261632552","","","Derby Road","","","A20","primary"
"261632553","","","The Parade","","","","tertiary"
"262071526","","","Groudle Road","","","","unclassified"
"262071527","","","Harbour Road","","","B31","secondary"
"262071528","","","Harris Promenade","","","","primary"
"262071529","","","King Edward Road","","","A11","primary"
"262071530","","","King Edward Road","","","A11","primary"
"262071531","","","Royal Terrace","","","","secondary"
"262071532","","","School Road","","","","unclassified"
"262071533","","","Whitebridge Road","","","A2","trunk"
"262071535","","","Onchan Main Road","","","A2","trunk"
"262080724","","","Main Drive","","","","unclassified"
"262796400","","","George Lane","George Lane","","","pedestrian"
"264337489","","","Saint Patrick's Close","","","","unclassified"
"264337490","","","Saint Patrick's Close","","","","unclassified"
"267303624","","","Baldwin Road","","","","residential"
"267303625","","","Ballanard Road","","","A22","primary"
"267303627","","","Ballaquayle Road","Ballaquayle Road","Bayr Valley 'c Phaayl","A22","primary"
"267303628","","","Barrule Road","","","","residential"
"267303629","","","Johnny Watterson's Lane","","","A21","trunk"
"267303631","","","Lord Street","Lord Street","","A1","primary"
"267303632","","","School Road","","","","residential"
"267303633","","","Snaefell Road","","","","residential"
"267303634","","","Snaefell Road","","","","residential"
"267303635","","","Snaefell Road","","","","residential"
"267426971","","","Hailwood Avenue","Hailwood Avenue","Astyl Hailwood","","residential"
"267426972","","","Hailwood Avenue","Hailwood Avenue","Astyl Hailwood","","residential"
"267426973","","","Hillcroft","Hillcroft","Croit y Crink","","residential"
"267426974","","","Hillcroft Rise","","","","residential"
"267426975","","","Olaf's Close","Olaf's Close","Close Olaf","","residential"
"267426976","","","Olaf's Close","Olaf's Close","Close Olaf","","residential"
"267426977","","","Scollag Road","","","","unclassified"
"267426978","","","Scollag Road","","","","unclassified"
"270520515","","","Shore Road","","","A5","trunk"
"279663190","","","Droghadfayle Road","Droghadfayle Road","Raad Droghad Phaayl","","residential"
"280419077","","","Ballamodha Straight","","","A3","trunk"
"282881271","","","Fort Street","Fort Street","","B65","secondary"
"282881277","","","Fort Street","Fort Street","","B65","secondary"
"282881660","","","Regent Street","","","B70","unclassified"
"282881661","","","Regent Street","","","B70","unclassified"
"289707424","","","Peel Road","","","A1","trunk"
"289707425","","","Peel Road","","","A1","trunk"
"289995294","","","Water Street","","","","unclassified"
"289995295","","","College Street","","","","unclassified"
"289997734","","","Bircham Avenue Close","","","","residential"
"289997735","","","Close Drean","","","","residential"
"289997736","","","Close Drean","","","","residential"
"289997737","","","Close Ollay","","","","residential"
"289997738","","","Close Ollay","","","","residential"
"289997739","","","Close Thunnag","","","","residential"
"289997740","","","Close Thunnag","","","","residential"
"289997741","","","Poyll Dooey Road","","","","unclassified"
"289997742","","","Gladstone Mews","","","","residential"
"289997743","","","Poyll Dooey Road","","","","residential"
"289997744","","","Kerroo Glass","","","","residential"
"289997745","","","Kerroo Glass","","","","residential"
"289997747","","","Pairk Ollay","","","","residential"
"289997748","","","Pairk Ollay","","","","residential"
"290889815","","","Bank's Circus","Bank's Circus","","B79","unclassified"
"292052813","","","Close Caaig","Chough Close","Close Caaig","","residential"
"292052814","","","Fulmar Lane","Fulmar Lane","Lhoan Pibbin Vane","","residential"
