"osm_id","osm_type","osm_url","lat","lon","name","name:en","name:gv","place","wikidata"
"10135755270","node","https://osm.org/node/10135755270","54.362367","-4.384206","Kionlough","","Kionlough","farm",""
"83376254","way","https://osm.org/way/83376254","54.17210447995425","-4.629030891023563","Kionslieu Farm","","","farm",""
"114185354","way","https://osm.org/way/114185354","54.28412904252623","-4.586676564838477","Kirk Michael","Kirk Michael","Balley Keeill Vaayl","village",""
"283505157","node","https://osm.org/node/283505157","54.284745","-4.588153","Kirk Michael","Kirk Michael","Balley Keeill Vaayl","village",""
"475393822","node","https://osm.org/node/475393822","54.341393","-4.461737","Kirkby","","","farm",""
"475394805","node","https://osm.org/node/475394805","54.114199","-4.728195","Kirkle Farm","","","farm",""
"475394280","node","https://osm.org/node/475394280","54.33688","-4.502644","Kissacks Croft","","","farm",""
"37691394","way","https://osm.org/way/37691394","54.06250650677096","-4.796732632534713","Kitterland","Kitterland","Famman Kitterland","island","Q125559"
"475394773","node","https://osm.org/node/475394773","54.132474","-4.558147","Knock Froy","","","hamlet",""
"475395041","node","https://osm.org/node/475395041","54.071924","-4.660408","Knock Rushen","","","locality",""
"475394732","node","https://osm.org/node/475394732","54.390817","-4.456714","Knock-e-Dhooney","","","farm","Q104879089"
"475393392","node","https://osm.org/node/475393392","54.384632","-4.448352","Knock-e-nean","","","farm",""
"475393998","node","https://osm.org/node/475393998","54.123232","-4.608968","Knock-e-vriew","","","farm",""
"475393637","node","https://osm.org/node/475393637","54.125143","-4.558892","Knockalaughen","","","farm",""
"475393405","node","https://osm.org/node/475393405","54.20924","-4.703765","Knockaloe Beg","","","farm",""
"475395049","node","https://osm.org/node/475395049","54.205361","-4.705159","Knockaloe Farm","","","farm",""
"475393129","node","https://osm.org/node/475393129","54.239594","-4.647594","Knocksharry","","","locality",""
"10135859521","node","https://osm.org/node/10135859521","54.257437","-4.628444","Lady Port","","","locality",""
"475393689","node","https://osm.org/node/475393689","54.259998","-4.623685","Lag Dhoon","","","locality",""
"10145016511","node","https://osm.org/node/10145016511","54.135645","-4.730626","Lag ny Keeilley","","Lag ny Keeiley","locality",""
"475393277","node","https://osm.org/node/475393277","54.191569","-4.58838","Lagavallough","","","locality",""
"475394556","node","https://osm.org/node/475394556","54.252271","-4.430288","Laggan Agneash","","","locality",""
"10858941284","node","https://osm.org/node/10858941284","54.235849","-4.613324","Lambfell","","","locality",""
"475395181","node","https://osm.org/node/475395181","54.234718","-4.614828","Lambfell Beg","","","farm",""
"475393020","node","https://osm.org/node/475393020","54.230637","-4.615262","Lambfell Moar","","","locality",""
"475394953","node","https://osm.org/node/475394953","54.379202","-4.382003","Lambhill","","","farm",""
"475393492","node","https://osm.org/node/475393492","54.119394","-4.720931","Lamode","","","farm",""
"475392931","node","https://osm.org/node/475392931","54.228388","-4.660284","Langtoft Manor","","","farm",""
"475394371","node","https://osm.org/node/475394371","54.203851","-4.483256","Lanjagham","","","farm",""
"475393614","node","https://osm.org/node/475393614","54.394704","-4.397559","Larkhill","","","farm",""
"475395095","node","https://osm.org/node/475395095","54.189157","-4.501459","Larkhill","","","farm",""
"410291638","node","https://osm.org/node/410291638","54.230108","-4.400238","Laxey","Laxey","Laksaa","village","Q1026205"
"475394937","node","https://osm.org/node/475394937","54.057826","-4.812747","Lazy Beds","","","locality",""
"475394536","node","https://osm.org/node/475394536","54.229695","-4.453101","Leaggan","","","locality",""
"475395126","node","https://osm.org/node/475395126","54.37667","-4.457449","Leodest Farm","","","farm",""
"475393330","node","https://osm.org/node/475393330","54.303284","-4.352103","Lewaigue","","","locality",""
"475394366","node","https://osm.org/node/475394366","54.305009","-4.357746","Lewaigue Cottage","","","farm",""
"475393993","node","https://osm.org/node/475393993","54.301585","-4.354234","Lewaigue Farm","","","farm",""
"283512568","node","https://osm.org/node/283512568","54.318648","-4.426558","Lezayre","","","hamlet",""
"475394567","node","https://osm.org/node/475394567","54.354958","-4.420018","Lheakerrow","","","farm",""
"1314149538","way","https://osm.org/way/1314149538","54.17408271005872","-4.634820448401637","Lheakerrow","","","farm",""
"10169149509","node","https://osm.org/node/10169149509","54.063292","-4.649685","Lheeah-rio","","Lheeah-rio","locality",""
"8555436840","node","https://osm.org/node/8555436840","54.3125","-4.382024","Lherghy Frissell","","","locality",""
"475394099","node","https://osm.org/node/475394099","54.12156","-4.543737","Lhergy House","","","farm",""
"475394215","node","https://osm.org/node/475394215","54.170628","-4.610847","Lhergy Moar","","Lhergy Moar","farm",""
"475393681","node","https://osm.org/node/475393681","54.232457","-4.650748","Lhergydhoo","","","locality",""
"475393629","node","https://osm.org/node/475393629","54.265069","-4.491045","Lhergyrhenny","","","farm",""
"475392877","node","https://osm.org/node/475392877","54.281393","-4.579859","Lhergyvreck","","","locality",""
"10135859523","node","https://osm.org/node/10135859523","54.251675","-4.637017","Lhiannag","","Lhiannag","locality",""
"10145032833","node","https://osm.org/node/10145032833","54.169915","-4.741362","Lhoob Doo","","Lhoob Doo","locality",""
"10135859530","node","https://osm.org/node/10135859530","54.231674","-4.67524","Lhoob y Reeast","","Lhoob y Reeast","locality",""
"8567404036","node","https://osm.org/node/8567404036","54.178271","-4.634151","Lhoobs","","","locality",""
"475393632","node","https://osm.org/node/475393632","54.114507","-4.721202","Lingague","","","locality",""
"10141570944","node","https://osm.org/node/10141570944","54.073287","-4.734077","Little Carrick","","","locality",""
"283479252","node","https://osm.org/node/283479252","54.244135","-4.57642","Little London","","","hamlet",""
"8330279083","node","https://osm.org/node/8330279083","54.12534","-4.501089","Little Ness","","","locality",""
"475392803","node","https://osm.org/node/475392803","54.335862","-4.528186","Lough Dhoo","","","farm",""
"475393110","node","https://osm.org/node/475393110","54.378843","-4.422614","Lough Drughaig","","","farm",""
"475392914","node","https://osm.org/node/475392914","54.324219","-4.43782","Loughan-e-yeigh","","","farm",""
"475394324","node","https://osm.org/node/475394324","54.2306","-4.386724","Lower Ballachrink","","","farm",""
"475394340","node","https://osm.org/node/475394340","54.113352","-4.613875","Lower Ballachrink","","","farm",""
"475394565","node","https://osm.org/node/475394565","54.191971","-4.46231","Lower Ballacottier","","","farm",""
"475394760","node","https://osm.org/node/475394760","54.254309","-4.630994","Lower Ballakaighin","","","farm",""
"475393675","node","https://osm.org/node/475393675","54.182939","-4.541123","Lower Ballakelly","","","farm",""
"828975166","way","https://osm.org/way/828975166","54.09344934762014","-4.674239128289131","Lower Ballanorris","","","farm",""
"475392903","node","https://osm.org/node/475392903","54.105307","-4.669678","Lower Ballavarkish","","","farm",""
"475394238","node","https://osm.org/node/475394238","54.208637","-4.507631","Lower Ballawyllan","","","farm",""
"283494422","node","https://osm.org/node/283494422","54.179684","-4.641967","Lower Foxdale","","","hamlet",""
"3328981169","node","https://osm.org/node/3328981169","54.179734","-4.652752","Lower Gleneedle","","","locality",""
"475393209","node","https://osm.org/node/475393209","54.320188","-4.436481","Lower Glentramman Farm","","","farm",""
"475394031","node","https://osm.org/node/475394031","54.362332","-4.534863","Lower Sartfield","","","farm",""
"527747236","way","https://osm.org/way/527747236","54.1229337074038","-4.719056606653928","Lower Scard","","","farm",""
"475393653","node","https://osm.org/node/475393653","54.257919","-4.611893","Lower Skerrisdale","","","farm",""
"475394336","node","https://osm.org/node/475394336","54.19077","-4.48858","Lower Sulby","","","farm",""
"475394970","node","https://osm.org/node/475394970","54.152709","-4.611386","Lower Tosaby","","","farm",""
"475393982","node","https://osm.org/node/475393982","54.296937","-4.573277","Lyndhurst","","","farm",""
"182200253","way","https://osm.org/way/182200253","54.044683622498084","-4.822644935762717","Manusan Rocks","","","islet",""
"475393242","node","https://osm.org/node/475393242","54.289973","-4.368183","Marger-e-kew","","","farm",""
"475392924","node","https://osm.org/node/475392924","54.2879","-4.350108","Margher-e-breck","","","farm",""
"283504480","node","https://osm.org/node/283504480","54.298678","-4.318299","Maughold","Maughold","","village","Q2734578"
"2475398561","node","https://osm.org/node/2475398561","54.226639","-4.675262","McLeod's Field","","","locality",""
"475392912","node","https://osm.org/node/475392912","54.336848","-4.470808","Meadow View Cottage","","","farm",""
"475393403","node","https://osm.org/node/475393403","54.108956","-4.553671","Meary Veg","","","locality",""
"475392955","node","https://osm.org/node/475392955","54.103767","-4.563333","Meary Voar","","","farm",""
"475394602","node","https://osm.org/node/475394602","54.142909","-4.618747","Middle Cordeman Farm","","","farm",""
"475393047","node","https://osm.org/node/475393047","54.165805","-4.580548","Middle Garth","","","farm",""
"186222431","way","https://osm.org/way/186222431","54.14794262296257","-4.502722944462297","Middle River Industrial Estate","","","estate",""
"475393033","node","https://osm.org/node/475393033","54.380108","-4.496822","Mill House","","","farm",""
"475394590","node","https://osm.org/node/475394590","54.199788","-4.606127","Mill House","","","farm",""
"10742329769","node","https://osm.org/node/10742329769","54.320438","-4.403441","Milntown","","","locality",""
"475395144","node","https://osm.org/node/475395144","54.329146","-4.406315","Milntown Farm","","","farm",""
"475393414","node","https://osm.org/node/475393414","54.238333","-4.605894","Moaney Moar","","","farm",""
"475394150","node","https://osm.org/node/475394150","54.124588","-4.650389","Moaney Moar","","Moaney Moar","farm",""
"475394751","node","https://osm.org/node/475394751","54.241599","-4.607789","Moaney Moar","","Moaney Moar","locality",""
"475393882","node","https://osm.org/node/475393882","54.305844","-4.536727","Mona House","","","farm",""
"828563698","way","https://osm.org/way/828563698","54.087084846156095","-4.7322994973961245","Moorhouse Farm","","","farm",""
"475395093","node","https://osm.org/node/475395093","54.085155","-4.730518","Mount Gawne","","","locality",""
"480447916","node","https://osm.org/node/480447916","54.136599","-4.564291","Mount Murray","","","hamlet",""
"475394026","node","https://osm.org/node/475394026","54.172416","-4.616026","Mount Pleasant","","","farm",""
"475393735","node","https://osm.org/node/475393735","54.183599","-4.523729","Mount Rule","","","locality",""
"475392854","node","https://osm.org/node/475392854","54.278359","-4.443333","Mountain Box","","","locality",""
"475394319","node","https://osm.org/node/475394319","54.237787","-4.445291","Mullaghouyr","","","locality",""
"475393942","node","https://osm.org/node/475393942","54.206147","-4.682592","Mullen Beg","","","farm",""
"475394574","node","https://osm.org/node/475394574","54.184182","-4.501829","Mullen-e-Corrin","","","farm",""
"475393659","node","https://osm.org/node/475393659","54.128191","-4.590273","Mullinaragher","","","farm",""
"475394423","node","https://osm.org/node/475394423","54.108169","-4.601022","Mwyllin e Quinney","","","farm",""
"475393994","node","https://osm.org/node/475393994","54.189152","-4.542027","Nab Farm","","","farm",""
"475394405","node","https://osm.org/node/475394405","54.314036","-4.459086","Narradale","","","farm",""
"475393387","node","https://osm.org/node/475393387","54.298989","-4.428985","Neary","","","locality",""
"441171223","node","https://osm.org/node/441171223","54.132373","-4.566112","Newtown","Newtown","Balley Noa","hamlet","Q11045384"
"104869127","way","https://osm.org/way/104869127","54.162734851852655","-4.742972976573216","Niarbyl","","","island",""
"283522771","node","https://osm.org/node/283522771","54.163854","-4.740051","Niarbyl","","","hamlet","Q11171886"
"38555300","way","https://osm.org/way/38555300","54.16581418114293","-4.478055361641791","Noble's Park","","","yes",""
"475394426","node","https://osm.org/node/475394426","54.235409","-4.412526","North Baldrine Farm","","","farm",""
"475393237","node","https://osm.org/node/475393237","54.192327","-4.59379","Northop","","","farm",""
"475395112","node","https://osm.org/node/475395112","54.141956","-4.50164","Nunnery Howe","","","farm",""
"10145016504","node","https://osm.org/node/10145016504","54.128571","-4.735675","Ny Pheastul","","Ny Pheastul","locality",""
"475393769","node","https://osm.org/node/475393769","54.135427","-4.523805","Oakhill","","","farm",""
"475394421","node","https://osm.org/node/475394421","54.370394","-4.438014","Oatlands","","","farm",""
"475394165","node","https://osm.org/node/475394165","54.120814","-4.564165","Oatlands Farm","","","farm",""
"1219059190","node","https://osm.org/node/1219059190","54.35638","-4.447063","Ohio","","","farm",""
"4013424280","node","https://osm.org/node/4013424280","54.174926","-4.45545","Onchan","Onchan","Kione Droghad","village","Q18562"
"10135859519","node","https://osm.org/node/10135859519","54.262185","-4.621734","Ooig Beg","","Ooig Beg","locality",""
"10135859520","node","https://osm.org/node/10135859520","54.260787","-4.624559","Ooig Mooar","","Ooig Mooar","locality",""
"10145032839","node","https://osm.org/node/10145032839","54.194352","-4.717932","Ooig Vooar","","Ooig Vooar","locality",""
"10145016512","node","https://osm.org/node/10145016512","54.137436","-4.731435","Ooig ny Seyir","","Ooig ny Seyir","locality",""
"10141404661","node","https://osm.org/node/10141404661","54.178313","-4.409569","Ooigyn Dhoo","","Origin Dhoo","locality",""
"475394984","node","https://osm.org/node/475394984","54.089209","-4.719033","Orestal","","","locality",""
"283495055","node","https://osm.org/node/283495055","54.305114","-4.576344","Orrisdale","","","hamlet",""
"475392815","node","https://osm.org/node/475392815","54.109529","-4.610277","Orrisdale","","","locality",""
"8377085556","node","https://osm.org/node/8377085556","54.238007","-4.647189","Orry Veg","","","locality",""
"475393436","node","https://osm.org/node/475393436","54.357687","-4.395733","Orry's Mount","","","farm",""
"9270605525","node","https://osm.org/node/9270605525","54.38981","-4.468937","Outer Ballakeil","","","locality",""
"475392809","node","https://osm.org/node/475392809","54.137721","-4.569864","Park Farm","","","farm",""
"475393166","node","https://osm.org/node/475393166","54.282147","-4.399691","Park Lewellyn","","","locality",""
"475395057","node","https://osm.org/node/475395057","54.303629","-4.387664","Park Mooar","","","locality",""
"475393181","node","https://osm.org/node/475393181","54.305448","-4.438231","Park-ne-earkan","","","farm",""
"475394201","node","https://osm.org/node/475394201","54.101705","-4.681173","Parville","","","farm",""
"475393292","node","https://osm.org/node/475393292","54.20642","-4.695546","Patrick","","","village","Q3369173"
"10688715117","node","https://osm.org/node/10688715117","54.20417","-4.694539","Patrick Corner","Patrick Corner","","locality",""
"4013424282","node","https://osm.org/node/4013424282","54.222933","-4.69571","Peel","Peel","Purt ny h-Inshey","town","Q147524"
"1290499338","way","https://osm.org/way/1290499338","54.151629071313856","-4.499642082378886","Peel Road Retail Park","","","estate",""
"475394260","node","https://osm.org/node/475394260","54.108342","-4.629295","Phildraw","","","locality",""
"475394661","node","https://osm.org/node/475394661","54.368183","-4.518721","Ponderosa","","","farm",""
"475392810","node","https://osm.org/node/475392810","54.217411","-4.42123","Pooil Villa Farm","","","farm",""
"475393007","node","https://osm.org/node/475393007","54.074431","-4.681987","Pooilvaaish","","","locality",""
"283504075","node","https://osm.org/node/283504075","54.214656","-4.657253","Poortown","","","hamlet",""
"1287831029","node","https://osm.org/node/1287831029","54.086017","-4.7568","Port Erin","Port Erin","Purt Çhiarn","village","Q520798"
"475393281","node","https://osm.org/node/475393281","54.103377","-4.577425","Port Grenaugh","","","locality","Q7230653"
"12013419815","node","https://osm.org/node/12013419815","54.167354","-4.452131","Port Jack","","","locality",""
"475394328","node","https://osm.org/node/475394328","54.309208","-4.35524","Port Lewaigue","","","locality",""
"1287831044","node","https://osm.org/node/1287831044","54.077268","-4.739137","Port Saint Mary","Port Saint Mary","Purt le Moirrey","village","Q2605309"
"475395130","node","https://osm.org/node/475395130","54.123363","-4.531308","Port Soderick","","","locality","Q3398406"
"11215356556","node","https://osm.org/node/11215356556","54.067654","-4.73629","Port St Mary Ledges & Kallow Point ASSI","","","locality",""
"475394774","node","https://osm.org/node/475394774","54.307952","-4.347448","Port e Vullen","","","locality","Q3398663"
"10141570937","node","https://osm.org/node/10141570937","54.079239","-4.690774","Poyll Richie","","Poyll Richie","locality",""
"475394500","node","https://osm.org/node/475394500","54.325321","-4.396794","Poylldooey House","","","farm",""
"475394875","node","https://osm.org/node/475394875","54.325462","-4.49337","Prenton Lheannee","","","farm",""
"8330279082","node","https://osm.org/node/8330279082","54.127409","-4.500755","Purt ny Coan","","Purt ny Coan","locality",""
"475394893","node","https://osm.org/node/475394893","54.132138","-4.532195","Quine's Hill","","","hamlet",""
"10145016497","node","https://osm.org/node/10145016497","54.111635","-4.74725","Raclay","","","locality",""
"2199688012","node","https://osm.org/node/2199688012","54.321691","-4.38252","Ramsey","Ramsey","Rhumsaa","town","Q150106"
"8555436839","node","https://osm.org/node/8555436839","54.312892","-4.384994","Ramsey Hairpin","","","locality","Q7290218"
"10145016490","node","https://osm.org/node/10145016490","54.046041","-4.816577","Rarick","","","locality",""
"283495424","node","https://osm.org/node/283495424","54.296414","-4.533765","Ravensdale","","","hamlet",""
"10733578597","node","https://osm.org/node/10733578597","54.17351","-4.486651","Reayrt Y Sheear","","","locality",""
"1925439074","node","https://osm.org/node/1925439074","54.219532","-4.680488","Reayrt ny Cronk","","Reayrt ny Cronk","locality",""
"1925439044","node","https://osm.org/node/1925439044","54.219622","-4.683764","Reayrt ny Keylley","","","locality",""
"475393158","node","https://osm.org/node/475393158","54.077383","-4.664034","Red Gap","","","farm",""
"283518513","node","https://osm.org/node/283518513","54.349298","-4.412291","Regaby","","","hamlet",""
"475394282","node","https://osm.org/node/475394282","54.348239","-4.420763","Regaby Mooar","","","farm",""
"475393587","node","https://osm.org/node/475393587","54.349223","-4.426547","Regaby Veg","","","farm",""
"8381031986","node","https://osm.org/node/8381031986","54.229408","-4.407537","Rencell","","","locality",""
"475393488","node","https://osm.org/node/475393488","54.190311","-4.513768","Renscault Cottage","","","farm",""
"475392852","node","https://osm.org/node/475392852","54.194756","-4.518381","Renscault Farm","","","farm",""
"475395152","node","https://osm.org/node/475395152","54.160709","-4.610731","Renshent","","","farm",""
"475395206","node","https://osm.org/node/475395206","54.300311","-4.363913","Rest and be Thankful","","","locality",""
"475393306","node","https://osm.org/node/475393306","54.185767","-4.693035","Rheabybeg","","Rheabybeg","locality",""
"475393853","node","https://osm.org/node/475393853","54.182769","-4.688449","Rheabymoar","","Rheabymoar","locality",""
"475395065","node","https://osm.org/node/475395065","54.115448","-4.643031","Rheast","","","farm",""
"9278544233","node","https://osm.org/node/9278544233","54.170583","-4.67219","Rheast Buigh","","Rheast Buigh","locality",""
"475394244","node","https://osm.org/node/475394244","54.39227","-4.444847","Rheayrt ny Marrey","","","farm",""
"475393762","node","https://osm.org/node/475393762","54.272415","-4.358581","Rhenab","","","farm",""
"475393989","node","https://osm.org/node/475393989","54.239219","-4.590301","Rhenass Farm","","","farm",""
"475393345","node","https://osm.org/node/475393345","54.295877","-4.575579","Rhencullen","","","locality","Q7320390"
"475394496","node","https://osm.org/node/475394496","54.295081","-4.575602","Rhencullen House","","","farm",""
"475393819","node","https://osm.org/node/475393819","54.357622","-4.485325","Rhendhoo Farm","","","farm",""
"475393114","node","https://osm.org/node/475393114","54.251825","-4.381424","Rhennie Farm","","","farm",""
"475394136","node","https://osm.org/node/475394136","54.18973","-4.599817","Rhenny Moar","","Rhenny Moar","farm",""
"475394516","node","https://osm.org/node/475394516","54.141925","-4.542583","Richmond Hill","","","locality",""
"475394769","node","https://osm.org/node/475394769","54.222722","-4.436933","Riversdale","","","farm",""
"475395075","node","https://osm.org/node/475395075","54.223692","-4.437359","Riverside","","","farm",""
"80262768","way","https://osm.org/way/80262768","54.15009750895837","-4.498940456270017","Riverside Trading Estate","","","estate",""
"475394425","node","https://osm.org/node/475394425","54.339803","-4.476797","Robins Croft","","","farm",""
"475394728","node","https://osm.org/node/475394728","54.214689","-4.645778","Rockmount","","","farm",""
"475394507","node","https://osm.org/node/475394507","54.187978","-4.572729","Rockville","","","farm",""
"283478115","node","https://osm.org/node/283478115","54.118965","-4.687171","Ronague","","","hamlet","Q7364602"
"11197429952","node","https://osm.org/node/11197429952","54.087366","-4.637198","Ronaldsway","","","locality","Q2292403"
"475394543","node","https://osm.org/node/475394543","54.138848","-4.542358","Rosehill Farm","","","farm",""
"475393039","node","https://osm.org/node/475393039","54.147699","-4.685159","Round Table","Round Table","Boaryd Runt","locality",""
"475394607","node","https://osm.org/node/475394607","54.349604","-4.517837","Roundhouse","","","farm",""
"475395063","node","https://osm.org/node/475395063","54.350645","-4.489621","Rowan Gate","","","farm",""
"283493515","node","https://osm.org/node/283493515","54.088839","-4.740272","Rushen","Rushen","Rosien","hamlet","Q3453376"
"475394569","node","https://osm.org/node/475394569","54.345852","-4.446475","Ryehill","","","farm",""
"283479873","node","https://osm.org/node/283479873","54.340896","-4.468341","Saint Jude's","","","hamlet",""
"283489880","node","https://osm.org/node/283489880","54.133281","-4.610077","Saint Marks","","","hamlet",""
"144839774","way","https://osm.org/way/144839774","54.07410004326594","-4.606076785490059","Saint Michael's Isle","Saint Michael's Isle","Ellan Noo Mael","island","Q2734568"
"811511630","node","https://osm.org/node/811511630","54.226652","-4.698876","Saint Patrick's Isle","Saint Patrick's Isle","Ellan Noo Perick","island","Q158142"
"99341578","way","https://osm.org/way/99341578","54.3207157058769","-4.379162104022347","Saint Paul's Square","","","locality",""
"283482693","node","https://osm.org/node/283482693","54.346216","-4.503185","Sandygate","","","hamlet",""
"283494317","node","https://osm.org/node/283494317","54.124969","-4.571007","Santon","","","hamlet","Q3472980"
"8378219631","node","https://osm.org/node/8378219631","54.228072","-4.620199","Sarah's Cottage","","","locality","Q7421997"
"475393504","node","https://osm.org/node/475393504","54.363512","-4.535727","Sartfield","","","farm",""
"475394127","node","https://osm.org/node/475394127","54.071519","-4.67137","Scarlett","","","locality",""
"475393649","node","https://osm.org/node/475393649","54.069994","-4.668907","Scarlett Farm","","","farm",""
"475393468","node","https://osm.org/node/475393468","54.10109","-4.721111","Scholaby","","","farm",""
"4342246138","node","https://osm.org/node/4342246138","54.23151","-4.379099","Scinscoe Farm","","","farm",""
"10141541814","node","https://osm.org/node/10141541814","54.06757","-4.611872","Scottean","","","locality",""
"475392793","node","https://osm.org/node/475392793","54.107721","-4.569799","Seafield","","","farm",""
"475393564","node","https://osm.org/node/475393564","54.353494","-4.38325","Seafield","","","farm",""
"950922382","node","https://osm.org/node/950922382","54.313957","-4.565678","Seafield Farm","","","farm",""
"10141570932","node","https://osm.org/node/10141570932","54.067864","-4.653156","Seal Rock","","","locality",""
"100540282","way","https://osm.org/way/100540282","54.06889257215434","-4.663140777855202","Seamount","","","farm",""
"832403438","way","https://osm.org/way/832403438","54.06680492783101","-4.743400927081796","Shag Rock","","","islet",""
"475392839","node","https://osm.org/node/475392839","54.193706","-4.440121","Shanoon Rhea","","","farm",""
"5115198725","node","https://osm.org/node/5115198725","54.277766","-4.505518","Sharragh Bane","","","locality",""
"475394338","node","https://osm.org/node/475394338","54.372766","-4.378679","Shellag","","","farm",""
"475395110","node","https://osm.org/node/475395110","54.322733","-4.457897","Shellagh Vane","","","farm",""
"475394394","node","https://osm.org/node/475394394","54.206738","-4.667144","Shenharra","","","farm",""
"832386638","way","https://osm.org/way/832386638","54.20157589900585","-4.692982357984183","Shenvalla","","","farm",""
"475393582","node","https://osm.org/node/475393582","54.147248","-4.605332","Shenvalley","","","farm",""
"827914640","way","https://osm.org/way/827914640","54.07031914274972","-4.778883410648975","Shenvalley","","","farm",""
"475394571","node","https://osm.org/node/475394571","54.210025","-4.427798","Shonest Farm","","","farm",""
"475393524","node","https://osm.org/node/475393524","54.253298","-4.588618","Shoughlaigue-e-cain","","","farm",""
"475394171","node","https://osm.org/node/475394171","54.114144","-4.641255","Silverburn Farm","","","farm",""
"475393009","node","https://osm.org/node/475393009","54.106501","-4.638819","Silverdale","","","locality",""
"10141570927","node","https://osm.org/node/10141570927","54.053222","-4.633354","Skerrans","","Skerranes","locality",""
"475394271","node","https://osm.org/node/475394271","54.255135","-4.612437","Skerrisdale Beg","","","farm",""
"475392984","node","https://osm.org/node/475392984","54.258173","-4.61814","Skerrisdale Moar","","","farm",""
"475393068","node","https://osm.org/node/475393068","54.309667","-4.423387","Skyhill Farm","","","farm",""
"8330279088","node","https://osm.org/node/8330279088","54.136835","-4.479033","Slack Indigo","","","locality",""
"475394028","node","https://osm.org/node/475394028","54.196763","-4.469008","Slegaby","","","farm",""
"8494916911","node","https://osm.org/node/8494916911","54.151706","-4.705751","Slieau Mooar","","","locality",""
"475394403","node","https://osm.org/node/475394403","54.283854","-4.483454","Slieaumanagh","","","locality",""
"475393479","node","https://osm.org/node/475393479","54.389412","-4.436374","Smeale Farm","","","farm",""
"480792254","way","https://osm.org/way/480792254","54.24793485280422","-4.371087814268509","Smithy Corner","","","locality",""
"475394045","node","https://osm.org/node/475394045","54.146967","-4.63787","Solomon's Corner","","","locality",""
"30119376","way","https://osm.org/way/30119376","54.15320183852861","-4.64516451845338","South Barrule Plantation","","","yes",""
"39895260","way","https://osm.org/way/39895260","54.146269846194144","-4.480711606297575","South Quay Industrial Estate","","","estate",""
"8398345463","node","https://osm.org/node/8398345463","54.090865","-4.762345","Spaldrick","","","locality",""
"475393764","node","https://osm.org/node/475393764","54.142738","-4.554348","Speke Farm","","","farm",""
"10141570920","node","https://osm.org/node/10141570920","54.058428","-4.619089","Spire Gullet","","","locality",""
"10728485983","node","https://osm.org/node/10728485983","54.269417","-4.598577","Spooyt Vane","","","locality",""
"475393096","node","https://osm.org/node/475393096","54.319139","-4.529577","Squeen Farm","","","farm",""
"283504450","node","https://osm.org/node/283504450","54.202433","-4.642044","St Johns","St Johns","Balley Keeill Eoin","village","Q3107375"
"8421558404","node","https://osm.org/node/8421558404","54.300226","-4.531457","St Mary's Glen","","","locality",""
"475393328","node","https://osm.org/node/475393328","54.224941","-4.63569","Staarvey","","","farm",""
"475394678","node","https://osm.org/node/475394678","54.317821","-4.486729","Staward Farm","","","farm",""
"475392866","node","https://osm.org/node/475392866","54.250129","-4.606267","Stockfield","","","farm",""
"283491177","node","https://osm.org/node/283491177","54.243791","-4.617852","Stockfield Crossroads","Stockfield Crossroads","","intersection",""
"283486251","node","https://osm.org/node/283486251","54.085114","-4.700813","Strandhall","","","hamlet",""
"79240231","way","https://osm.org/way/79240231","54.17204635902254","-4.51241726144969","Strang","","","village",""
"1773962838","node","https://osm.org/node/1773962838","54.17229","-4.513393","Strang","","","village","Q7621311"
"475393512","node","https://osm.org/node/475393512","54.199817","-4.493414","Strenaby","","","farm",""
"11143841441","node","https://osm.org/node/11143841441","54.221903","-4.416713","Strenaby Farm","","","farm",""
"10145016507","node","https://osm.org/node/10145016507","54.131526","-4.736861","Stroin Vuigh","","Stroin Vuigh","locality",""
"475393946","node","https://osm.org/node/475393946","54.10366","-4.62975","Strooan Mooar","","","farm",""
"475394976","node","https://osm.org/node/475394976","54.150804","-4.58174","Stugadoo","","","farm",""
"10141524231","node","https://osm.org/node/10141524231","54.11514","-4.532955","Stuiden","","Stuiden","locality",""
"475395028","node","https://osm.org/node/475395028","54.141841","-4.588786","Sulbrick","","","farm",""
"967364100","node","https://osm.org/node/967364100","54.319729","-4.48958","Sulby","","","village","Q765791"
"283492465","node","https://osm.org/node/283492465","54.316805","-4.482723","Sulby Claddagh","Sulby Claddagh","Yn Claddagh","locality",""
"475393740","node","https://osm.org/node/475393740","54.351042","-4.486521","Summerhill","","","farm",""
"475393760","node","https://osm.org/node/475393760","54.218519","-4.633922","Sunny Bank","","","farm",""
"475393238","node","https://osm.org/node/475393238","54.374881","-4.443554","Sunny Croft","","","farm",""
"475394757","node","https://osm.org/node/475394757","54.359647","-4.490665","Sunnycroft","","","farm",""
"842400493","node","https://osm.org/node/842400493","54.098682","-4.744091","Surby","","","hamlet",""
"477405283","node","https://osm.org/node/477405283","54.151312","-4.483155","Sydney Mount","","","locality",""
"10141570922","node","https://osm.org/node/10141570922","54.055957","-4.621563","Tarrastack Rock","","","locality",""
"475392864","node","https://osm.org/node/475392864","54.265054","-4.370508","Thalloo Queen Farm","","","farm",""
"492916890","node","https://osm.org/node/492916890","54.143478","-4.614307","Thalloovell","","","farm",""
"475394277","node","https://osm.org/node/475394277","54.20552","-4.658655","The Abbey","","","farm",""
"832403434","way","https://osm.org/way/832403434","54.060552059833775","-4.757579485398803","The Anvil","","","islet",""
"475394950","node","https://osm.org/node/475394950","54.244418","-4.640663","The Ballanayre","","","farm",""
"475394711","node","https://osm.org/node/475394711","54.316266","-4.518548","The Banks","","","farm",""
